location,date,violation_count,anomaly
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-05,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-06,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-11,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-16,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-17,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-18,9,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-19,2,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-20,7,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-21,4,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-24,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-28,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-30,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-31,1,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-01,10,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-02,3,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-03,3,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-06,3,1
"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-07,1,1
"1st Main Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-01-31,2,1
"1st Main Road, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",2024-03-22,1,1
"1st Main Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2024-01-21,1,1
"1st Main Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",2024-02-09,1,1
"1st Main Road, Seenappa Layout, Kodichikkanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-11,1,1
"1st Main Road, Selvam Industrial Estate, Vijaya Nagar North, Bengaluru, Karnataka. Pin-560079 (India)",2024-01-24,1,1
"1st Main Road, Selvam Industrial Estate, Vijaya Nagar North, Bengaluru, Karnataka. Pin-560079 (India)",2024-03-30,3,1
"1st Main Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",2024-04-08,1,1
"1st Main Road, Shiv Shankar Block, Byanna Layout, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",2023-11-30,2,1
"1st Main Road, Siddhartha Layout, Kathreguppe, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-02-28,1,1
"1st Main Road, Silver Oak Apartment, CL Ramaiyah Layout, Kadugondanahalli, Bengaluru, Karnataka. Pin-560032 (India)",2024-03-09,2,1
"1st Main Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-04,1,1
"1st Main Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-02-10,4,1
"1st Main Road, Singayyanapalya, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",2024-02-23,7,1
"1st Main Road, Singayyanapalya, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",2024-02-24,6,1
"1st Main Road, Skyline Atlantis Apartment, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",2024-02-19,1,1
"1st Main Road, Skyline Atlantis Apartment, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",2024-04-01,1,1
"1st Main Road, Someshwara Nagar, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-28,1,1
"1st Main Road, Someshwara Nagar, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",2024-04-07,2,1
"1st Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-14,1,1
"1st Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",2024-03-15,1,1
"1st Main Road, Sri Ayyappa Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",2024-02-17,1,1
"1st Main Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2024-02-16,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2023-11-17,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2023-11-30,2,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2023-12-01,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-10,5,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-13,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-22,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-23,3,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-25,3,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-26,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-01-29,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-07,3,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-08,2,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-09,10,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-10,4,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-11,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-13,12,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-14,2,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-18,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-22,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-26,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-02-28,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-01,2,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-03,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-06,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-12,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-13,5,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-18,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-21,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-03-31,4,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-03,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-04,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-06,1,1
"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2024-04-07,2,1
"1st Main Road, Sri Manjunatha Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",2024-02-26,3,1
"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-30,1,1
"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-01-20,1,1
"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-14,1,1
"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-15,1,1
"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-27,1,1
"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-04-02,1,1
"1st Main Road, Stage 1, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-02,1,1
"1st Main Road, Stamp Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-28,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2023-11-17,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-13,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-05,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-07,2,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-09,3,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-10,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-12,4,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-13,3,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-16,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-23,6,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-24,3,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-27,3,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-28,4,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-29,4,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-13,1,1
"1st Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-17,1,1
"1st Main Road, Swatantra Yodhara Nagar, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",2024-02-02,2,1
"1st Main Road, Swatantra Yodhara Nagar, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",2024-03-15,1,1
"1st Main Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2024-02-11,3,1
"1st Main Road, Tavarekere, Bengaluru, Karnataka. Pin-560029 (India)",2024-02-08,1,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-01-30,4,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-02-01,6,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-02-17,5,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-02-29,5,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-04,3,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-06,6,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-07,4,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-22,9,1
"1st Main Road, Telecom Layout, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-28,7,1
"1st Main Road, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)",2024-04-03,2,1
"1st Main Road, Tippu Sultan Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",2024-03-17,1,1
"1st Main Road, Training Quarters, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",2024-01-29,1,1
"1st Main Road, Training Quarters, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",2024-03-14,2,1
"1st Main Road, Training Quarters, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",2024-04-05,1,1
"1st Main Road, Uttarahalli Circle, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",2024-03-12,7,1
"1st Main Road, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",2024-02-25,2,1
"1st Main Road, Vijay Mansion, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-28,3,1
"1st Main Road, Vijay Shree Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",2024-02-10,1,1
"1st Main Road, Vijaynagar Layout, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2024-03-08,1,1
"1st Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",2024-01-30,1,1
"1st Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",2024-02-28,1,1
"1st Main Road, Vinayaka Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2024-03-17,1,1
"1st Main Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",2024-02-18,1,1
"1st Main Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-02-23,1,1
"1st Main Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2024-03-02,1,1
"1st Main Road, Yalappa Garden, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-22,5,1
"1st Street, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",2024-03-31,2,1
"1st Street, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2024-01-10,1,1
"1st Street, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2024-01-18,2,1
"1st Street, Ramayya Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",2024-02-07,1,1
"1st Street, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-11,1,1
"1st Street, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",2024-03-30,1,1
"2/2, Walton Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",2023-12-01,2,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-04,2,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-05,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-07,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-08,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-25,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-26,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-06,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-08,3,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-09,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-31,1,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-05,5,1
"20th A Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-06,2,1
"20th A Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-10,1,1
"20th A Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-18,1,1
"20th A Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-24,4,1
"20th A Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-25,1,1
"20th A Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-26,3,1
"20th A Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-04-07,2,1
"20th B Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-12,1,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-12,1,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-02-24,1,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-02,2,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-09,3,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-16,1,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-03-17,1,1
"20th B Main Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2024-04-07,1,1
"20th B Main Road, One Bangalore West, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-05,1,1
"20th C Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",2024-01-23,1,1
"20th Cross Road, BB Nagar, Kodigehalli, Bengaluru, Karnataka. Pin-560092 (India)",2024-03-12,1,1
"20th Cross Road, Block 8, Malagala, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2024-02-10,1,1
"20th Cross Road, Dr BR Ambedkar Layout, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-02-24,4,1
"20th Cross Road, Dr BR Ambedkar Layout, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-02-29,6,1
"20th Cross Road, Josy Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2024-03-15,1,1
"20th Cross Road, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",2024-03-02,1,1
"20th Cross Road, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",2024-03-08,1,1
"20th L Cross Road, H Chandra Reddy Layout, Ejipura, Bengaluru, Karnataka. Pin-560047 (India)",2024-02-24,1,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2023-11-29,3,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-24,2,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-29,1,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-31,2,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-01,22,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-02,2,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-03,10,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-05,1,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-13,1,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-23,4,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-24,1,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-05,1,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-14,3,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-15,2,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-16,16,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-19,3,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-22,6,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-29,2,1
"20th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-01,2,1
